feature,importance
low_severity_count,0.32796209403912324
num_external_calls,0.1694896360457874
num_functions,0.10406341177426852
medium_severity_count,0.10390630681276929
num_state_vars,0.07370551484120981
high_severity_count,0.07333683337688475
max_cyclomatic_complexity,0.0529532688616977
has_timestamp_dependency,0.0349382742549154
num_modifiers,0.03149893759463629
has_unchecked_call,0.018749134915986964
num_low_level_calls,0.004728023516827896
has_access_control_issues,0.00466856396589276
