id,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,ground_truth_vulnerable
926,26,1,174,15,9,9,0,3,1,526,7,1,1.8,0,88,0.16730038022813687,0,0,0,0,124,80,0,27,27,14,5,0.0,0.0,439.0,5644.285714285715,2,47,44,0,4,0.9361702127659575,0,21,15,11,1,9,0.45,14,1,0.7333333333333333,11,9,1,9,11,0.1111111111111111,6,0,0,1.0,0,0,0,0,True
886,10,0,204,46,49,37,0,3,0,697,5,1,1.3043478260869565,0,292,0.41893830703012913,16,8,1,0,117,107,0,10,20,9,4,0.0,0.0,304.0,6481.955555555556,3,187,148,0,8,0.7914438502673797,8,60,46,44,2,49,0.5268817204301075,40,6,0.9565217391304348,15,37,24,30,42,0.8,28,0,0,1.0,0,0,0,0,True
910,12,0,79,26,22,25,0,3,4,286,2,1,2.0,0,85,0.2972027972027972,0,0,0,0,60,33,0,12,13,9,4,0.0,0.0,199.0,1837.4333333333334,2,150,136,0,8,0.9066666666666666,6,52,26,31,2,22,0.41509433962264153,24,2,1.1923076923076923,9,25,9,22,21,0.4090909090909091,10,17,0,0.0,0,0,17,0,True
944,22,0,136,12,9,10,0,3,2,389,4,1,1.8333333333333333,0,20,0.05141388174807198,0,0,1,0,86,74,0,22,21,12,5,0.0,0.0,356.0,4088.0666666666666,1,52,45,0,5,0.8653846153846154,3,22,12,8,1,9,0.5294117647058824,11,1,0.6666666666666666,8,10,1,9,3,0.1111111111111111,1,0,0,1.0,0,0,0,0,True
898,14,0,284,23,23,10,0,3,0,521,5,1,1.608695652173913,0,49,0.09404990403071017,8,0,0,0,155,159,0,14,28,12,3,0.0,0.0,424.0,9409.266666666666,2,53,43,0,4,0.8113207547169812,0,31,23,16,1,23,0.5897435897435898,22,1,0.6956521739130435,17,10,8,9,18,0.8888888888888888,13,2,0,0.0,0,0,2,0,True
560,2,9,80,26,34,9,3,15,0,527,3,1,3.6153846153846154,2,206,0.3908918406072106,2,0,0,0,62,32,0,11,1,17,6,0.0,0.0,145.0,719.8823529411765,3,236,227,7,19,0.961864406779661,27,94,26,30,5,34,0.53125,19,7,1.1538461538461537,14,9,13,4,43,3.25,25,0,0,1.0,0,0,0,0,True
414,3,2,3,3,2,3,0,1,0,23,1,1,1.0,0,8,0.34782608695652173,0,0,0,0,6,4,0,5,1,6,5,0.0,0.0,43.0,63.06666666666666,0,8,5,0,3,0.625,0,3,3,3,1,2,0.4,2,1,1.0,3,3,0,2,0,0.0,0,0,0,1.0,0,0,0,0,True
907,10,0,187,16,12,11,0,3,0,379,4,1,1.25,0,63,0.1662269129287599,5,0,0,0,119,92,0,10,20,8,3,0.0,0.0,287.0,6579.475,2,45,36,0,4,0.8,0,15,16,10,1,12,0.5454545454545454,15,1,0.625,11,11,5,8,15,0.625,10,0,0,1.0,0,0,0,0,True
398,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,0,21,19,0,6,0.9047619047619048,0,11,5,1,1,4,0.8,4,1,0.2,4,3,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
321,2,0,6,8,1,5,0,9,0,85,1,1,2.25,0,25,0.29411764705882354,2,0,0,0,7,2,0,2,1,8,4,0.0,0.0,26.0,27.3,0,40,36,0,9,0.9,1,18,8,13,3,1,0.07142857142857142,6,2,1.625,6,5,1,1,2,1.0,2,0,0,1.0,0,0,0,0,True
952,28,0,217,46,34,32,0,5,2,795,13,1,1.891304347826087,0,27,0.033962264150943396,0,6,1,0,117,130,0,28,33,14,6,0.0,0.0,497.0,7384.0,3,221,195,1,9,0.8823529411764706,12,87,46,53,2,34,0.39080459770114945,37,9,1.1521739130434783,22,32,12,22,72,0.5454545454545454,22,0,0,1.0,0,0,0,0,True
332,0,0,4,4,2,2,0,1,0,32,1,1,1.0,0,11,0.34375,1,0,0,0,2,2,0,0,1,3,2,0.0,0.0,4.0,4.533333333333333,0,12,8,0,3,0.6666666666666666,0,4,4,4,1,2,0.3333333333333333,4,0,1.0,4,2,2,2,2,1.0,2,0,0,1.0,0,0,0,0,True
695,9,21,171,32,19,3,1,17,0,252,1,1,1.65625,1,39,0.15476190476190477,5,0,0,0,80,121,0,30,2,12,5,0.0,0.0,366.0,5023.35,3,152,130,2,13,0.8552631578947368,1,53,32,37,1,19,0.3392857142857143,32,0,1.15625,7,3,22,19,78,1.1578947368421053,29,1,0,0.0,0,0,1,0,True
397,2,0,15,6,5,4,1,5,1,70,2,1,2.0,0,6,0.08571428571428572,2,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,0,20,17,0,4,0.85,0,12,6,1,1,5,0.8333333333333334,5,1,0.16666666666666666,6,4,2,4,2,0.5,2,0,0,1.0,0,0,0,0,True
648,12,26,129,13,3,5,0,3,0,303,5,1,1.9230769230769231,0,49,0.1617161716171617,3,0,0,0,77,92,0,38,0,14,5,0.0,0.0,379.0,3827.9,1,39,38,0,6,0.9743589743589743,0,19,13,6,1,3,0.3333333333333333,12,1,0.46153846153846156,12,5,3,3,13,1.0,8,0,0,1.0,0,0,0,0,True
924,28,0,193,12,9,8,0,3,3,471,3,1,1.5,0,48,0.10191082802547771,0,0,0,0,115,113,0,28,31,12,5,0.0,0.0,473.0,7650.775000000001,1,36,33,0,6,0.9166666666666666,0,12,12,8,1,9,0.5294117647058824,12,0,0.6666666666666666,9,8,2,9,12,0.2222222222222222,7,0,0,1.0,0,0,0,0,True
396,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,0,21,19,0,6,0.9047619047619048,0,11,5,1,1,4,0.8,4,1,0.2,4,3,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
351,0,0,3,1,1,2,0,3,0,24,1,1,3.0,0,11,0.4583333333333333,1,0,0,0,2,1,0,0,1,2,2,0.0,0.0,3.0,4.05,0,7,7,0,5,1.0,0,3,1,1,1,1,0.5,1,0,1.0,1,2,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
613,2,2,39,9,4,7,0,6,0,117,1,1,3.0,0,21,0.1794871794871795,0,0,0,0,32,14,0,4,0,11,4,0.0,0.0,69.0,262.2,1,64,59,3,12,0.921875,8,27,9,7,2,4,0.36363636363636365,6,3,0.7777777777777778,7,7,4,0,21,0.0,7,0,0,1.0,0,0,0,0,True
435,3,2,14,17,7,9,4,5,2,253,2,1,1.2941176470588236,0,65,0.25691699604743085,3,0,0,0,9,11,0,5,1,12,6,0.0,0.0,54.0,75.14999999999999,1,71,56,0,11,0.7887323943661971,7,22,17,24,2,7,0.22580645161290322,14,3,1.411764705882353,14,9,7,7,11,1.0,8,0,0,1.0,0,0,0,0,True
684,15,31,244,35,16,3,3,1,0,252,2,1,1.0,0,3,0.011904761904761904,0,0,0,0,71,219,0,46,0,6,3,0.0,0.0,549.0,20523.45,2,100,65,0,5,0.65,5,35,35,36,2,16,0.3076923076923077,30,5,1.0285714285714285,11,3,18,16,52,1.125,25,0,0,1.0,0,0,0,0,True
423,1,2,20,3,0,2,1,3,0,91,3,1,1.6666666666666667,0,8,0.08791208791208792,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.88888888888889,0,8,6,0,2,0.75,0,5,3,1,1,0,0.0,2,1,0.3333333333333333,3,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
884,14,0,294,57,53,44,3,3,0,498,2,1,1.3859649122807018,0,3,0.006024096385542169,21,0,0,0,151,171,0,14,28,7,3,0.0,0.0,434.0,16783.4,2,218,172,0,9,0.7889908256880734,5,79,57,52,2,53,0.5047619047619047,51,6,0.9122807017543859,24,44,23,31,25,0.7419354838709677,25,20,0,0.0,0,0,20,0,True
339,1,0,4,2,1,1,0,1,1,16,1,1,1.0,0,6,0.375,0,0,0,0,5,1,0,1,0,5,3,0.0,0.0,14.0,15.96,0,4,2,0,1,0.5,0,2,2,1,1,1,0.5,2,0,0.5,2,1,1,1,2,1.0,1,0,0,1.0,0,0,0,0,True
360,3,2,21,13,22,4,1,36,0,255,2,1,5.538461538461538,1,32,0.12549019607843137,2,7,0,0,21,8,0,5,5,8,3,0.0,0.0,61.0,202.825,2,166,161,3,28,0.9698795180722891,27,72,13,11,2,22,0.6666666666666666,10,3,0.8461538461538461,6,4,2,13,5,0.15384615384615385,4,0,0,1.0,0,0,0,0,True
859,10,0,190,50,50,48,0,5,0,353,1,1,1.56,0,8,0.0226628895184136,21,0,0,0,114,97,0,10,20,9,3,0.0,0.0,290.0,5861.222222222222,2,226,190,0,10,0.8407079646017699,4,78,50,47,1,50,0.5154639175257731,49,1,0.94,18,48,27,30,35,0.9,28,20,0,0.0,0,0,20,0,True
951,23,1,153,6,7,6,1,3,3,506,6,1,2.0,0,91,0.17984189723320157,0,0,0,0,106,72,0,24,21,11,5,0.0,0.0,388.0,5516.654545454545,1,31,28,0,5,0.9032258064516129,0,12,6,5,1,7,0.5833333333333334,5,1,0.8333333333333334,6,6,2,7,2,0.2857142857142857,2,0,0,1.0,0,0,0,0,True
758,16,25,72,39,29,20,0,3,1,237,3,1,1.3076923076923077,0,8,0.03375527426160337,4,5,1,0,66,57,0,41,4,16,5,0.0,0.0,357.0,2362.89375,2,129,96,0,5,0.7441860465116279,11,51,39,21,2,29,0.58,36,3,0.5384615384615384,25,20,16,28,33,0.5714285714285714,20,0,0,1.0,0,0,0,0,True
462,1,0,3,3,1,1,0,1,0,16,1,1,1.0,0,7,0.4375,1,0,0,0,4,1,0,1,0,4,2,0.0,0.0,13.0,15.275,0,5,2,0,2,0.4,0,3,3,2,1,1,0.3333333333333333,2,1,0.6666666666666666,4,1,1,1,1,1.0,1,0,0,1.0,0,0,0,0,True
739,29,0,34,3,2,0,0,1,0,265,7,1,1.0,0,49,0.18490566037735848,2,0,0,0,35,30,0,29,0,6,3,0.0,0.0,324.0,3024.0,0,6,3,0,1,0.5,0,3,3,0,0,2,1.0,2,1,0.0,3,0,0,2,1,0.0,1,0,0,1.0,0,0,0,0,True
696,4,11,57,16,8,6,0,1,0,86,1,1,1.0,0,3,0.03488372093023256,0,0,0,0,30,45,0,15,0,9,3,0.0,0.0,152.0,1038.6666666666667,1,55,39,0,7,0.7090909090909091,3,16,16,15,1,8,0.34782608695652173,15,1,0.9375,5,6,11,8,32,1.375,14,0,0,1.0,0,0,0,0,True
557,2,0,15,5,4,3,0,5,1,54,2,1,2.2,0,0,0.0,2,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,0,16,14,0,4,0.875,0,11,5,0,0,4,1.0,4,1,0.0,5,3,2,4,2,0.5,2,0,0,1.0,0,0,0,0,True
579,0,0,10,8,0,0,0,3,0,145,1,1,1.25,0,106,0.7310344827586207,0,0,0,0,2,8,0,0,0,2,1,0.0,0.0,10.0,38.0,0,28,20,0,5,0.7142857142857143,9,10,8,8,0,0,0.0,0,8,1.0,1,0,0,0,19,0.0,8,0,0,1.0,0,0,0,0,True
795,17,23,99,33,26,17,1,17,1,282,1,1,1.9393939393939394,1,39,0.13829787234042554,8,0,0,0,91,58,0,40,6,18,6,0.0,0.0,384.0,2807.4666666666667,3,170,152,2,13,0.8941176470588236,1,64,33,23,1,26,0.5306122448979592,32,1,0.696969696969697,20,17,17,26,43,0.6538461538461539,18,5,0,0.0,0,0,5,0,True
439,1,1,7,5,5,1,0,3,1,35,1,1,1.8,0,6,0.17142857142857143,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,0,16,13,0,4,0.8125,0,9,5,4,1,5,0.5555555555555556,4,1,0.8,4,1,1,5,2,0.2,1,0,0,1.0,0,0,0,0,True
753,30,0,36,3,2,0,0,1,0,278,7,1,1.0,0,55,0.19784172661870503,2,0,0,0,36,32,0,30,0,6,3,0.0,0.0,336.0,3270.4,0,6,3,0,1,0.5,0,3,3,0,0,2,1.0,2,1,0.0,3,0,0,2,1,0.0,1,0,0,1.0,0,0,0,0,True
393,2,0,22,6,4,4,0,5,1,78,2,1,2.3333333333333335,0,6,0.07692307692307693,3,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,0,24,20,0,4,0.8333333333333334,2,14,6,1,1,4,0.8,6,0,0.16666666666666666,5,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
411,1,1,16,4,2,2,1,3,1,124,2,1,1.5,0,31,0.25,0,0,0,0,15,7,0,2,1,10,5,0.0,0.0,31.0,61.69,0,12,9,0,2,0.75,0,6,4,2,1,2,0.5,4,0,0.5,3,2,2,2,4,1.0,2,0,0,1.0,0,0,0,0,True
446,0,1,6,2,1,2,0,4,1,20,1,1,2.5,0,6,0.3,0,0,0,0,7,3,0,1,0,8,2,0.0,0.0,11.0,12.5125,0,13,12,1,8,0.9230769230769231,1,5,2,2,1,1,0.3333333333333333,1,1,1.0,3,2,1,1,2,1.0,1,0,0,1.0,0,0,0,0,True
895,11,0,220,54,57,44,1,17,0,423,1,1,1.7962962962962963,1,39,0.09219858156028368,26,0,0,0,137,104,0,11,22,13,5,0.0,0.0,330.0,5325.692307692308,3,271,238,2,13,0.8782287822878229,1,97,54,54,1,57,0.5135135135135135,53,1,1.0,21,44,28,35,52,0.8,29,21,0,0.0,0,0,21,0,True
730,31,0,44,6,4,1,1,1,0,282,3,1,1.0,0,97,0.34397163120567376,4,0,0,0,44,32,0,31,0,5,2,0.0,0.0,354.0,4701.12,1,15,9,0,4,0.6,0,6,6,2,1,4,0.6666666666666666,6,0,0.3333333333333333,7,1,1,4,1,0.25,1,0,0,1.0,0,0,0,0,True
634,12,25,119,34,4,15,3,3,0,275,2,1,1.8235294117647058,0,3,0.01090909090909091,4,0,0,0,70,86,0,37,0,9,5,0.0,0.0,364.0,5265.866666666666,2,131,111,0,6,0.8473282442748091,10,62,34,18,2,4,0.18181818181818182,28,6,0.5294117647058824,27,15,12,4,14,3.0,14,0,0,1.0,0,0,0,0,True
892,10,0,174,20,18,14,0,3,0,315,2,1,1.4,0,38,0.12063492063492064,7,0,0,0,107,87,0,10,20,8,4,0.0,0.0,274.0,5750.575,2,57,46,0,4,0.8070175438596491,0,23,20,14,1,18,0.5625,19,1,0.7,13,14,7,10,17,0.7,12,6,0,0.0,0,0,6,0,True
659,7,20,139,30,14,8,0,5,0,187,1,1,1.2666666666666666,0,8,0.0427807486631016,1,0,0,0,58,109,0,27,0,8,3,0.0,0.0,309.0,5187.3375,1,110,84,0,10,0.7636363636363637,4,38,30,31,1,14,0.3111111111111111,29,1,1.0333333333333334,7,8,21,14,59,1.5,28,0,0,1.0,0,0,0,0,True
454,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,0,10,10,1,7,1.0,1,4,1,2,1,1,0.3333333333333333,1,0,2.0,2,0,1,1,4,1.0,1,0,0,1.0,0,0,0,0,True
400,2,1,20,3,0,2,1,3,0,88,3,1,1.6666666666666667,0,7,0.07954545454545454,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,0,8,6,0,2,0.75,0,5,3,1,1,0,0.0,2,1,0.3333333333333333,3,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
915,22,0,137,6,4,4,1,3,1,404,3,1,2.0,0,58,0.14356435643564355,0,0,0,0,88,71,0,22,19,10,4,0.0,0.0,357.0,4915.889999999999,1,26,23,0,4,0.8846153846153846,0,12,6,6,1,4,0.4,5,1,1.0,6,4,1,4,1,0.25,1,0,0,1.0,0,0,0,0,True
384,2,0,20,6,4,4,0,5,1,78,2,1,1.6666666666666667,0,6,0.07692307692307693,3,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,0,20,16,0,4,0.8,0,10,6,3,1,4,0.5714285714285714,6,0,0.5,4,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
545,1,0,3,4,2,1,0,10,0,32,1,1,3.25,0,0,0.0,3,0,0,0,3,1,0,1,0,3,2,0.0,0.0,13.0,16.03333333333333,0,23,23,1,12,1.0,0,13,4,2,1,2,0.5,3,1,0.5,5,1,0,2,0,0.0,0,0,0,1.0,0,0,0,0,True
752,32,0,53,36,22,12,0,5,0,531,13,1,1.3611111111111112,0,3,0.005649717514124294,8,6,1,0,43,44,0,32,1,10,5,0.0,0.0,373.0,2752.74,3,135,105,1,9,0.7777777777777778,12,49,36,31,2,22,0.41509433962264153,27,9,0.8611111111111112,23,12,10,10,70,1.0,20,0,0,1.0,0,0,0,0,True
759,15,22,71,30,21,22,0,5,1,218,1,1,1.6,0,8,0.03669724770642202,4,0,0,0,70,49,0,37,4,15,5,0.0,0.0,331.0,2301.5533333333333,2,129,108,0,10,0.8372093023255814,4,48,30,18,1,21,0.5384615384615384,29,1,0.6,18,22,16,21,26,0.7619047619047619,17,4,0,0.0,0,0,4,0,True
948,22,0,138,15,11,10,0,3,3,399,5,1,1.6666666666666667,0,68,0.17042606516290726,0,0,0,0,84,78,0,22,21,12,4,0.0,0.0,358.0,4134.9,1,48,44,0,6,0.9166666666666666,0,19,15,11,1,11,0.5,14,1,0.7333333333333333,10,10,2,11,12,0.18181818181818182,7,8,0,0.0,0,0,8,0,True
608,12,22,102,34,11,21,0,3,0,232,3,1,1.9411764705882353,0,8,0.034482758620689655,7,5,1,0,60,76,0,34,0,12,5,0.0,0.0,332.0,3131.8666666666663,2,150,132,0,6,0.88,13,66,34,21,2,11,0.34375,31,3,0.6176470588235294,24,21,15,10,30,1.5,19,0,0,1.0,0,0,0,0,True
403,1,0,4,3,2,1,0,3,1,24,1,1,1.6666666666666667,0,8,0.3333333333333333,1,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,0,9,6,0,3,0.6666666666666666,2,5,3,0,0,2,1.0,3,0,0.0,3,1,0,2,1,0.0,1,0,0,1.0,0,0,0,0,True
761,26,44,144,15,9,1,0,3,1,407,4,1,1.4,0,58,0.14250614250614252,1,0,0,0,119,111,0,70,4,14,5,0.0,0.0,624.0,8767.2,1,29,23,0,5,0.7931034482758621,0,15,15,4,1,9,0.6923076923076923,14,1,0.26666666666666666,15,1,3,9,13,0.3333333333333333,8,0,0,1.0,0,0,0,0,True
675,10,24,178,3,1,1,1,1,0,306,4,1,1.0,0,98,0.3202614379084967,0,0,0,0,69,144,0,34,0,8,3,0.0,0.0,398.0,8447.55,0,7,4,0,2,0.5714285714285714,0,3,3,2,1,1,0.3333333333333333,3,0,0.6666666666666666,2,1,1,1,4,1.0,2,0,0,1.0,0,0,0,0,True
942,13,0,79,13,9,10,0,3,2,237,2,1,1.9230769230769231,0,49,0.20675105485232068,0,0,0,0,58,34,0,13,13,8,5,0.0,0.0,209.0,2137.025,1,45,43,0,6,0.9555555555555556,0,20,13,11,1,9,0.45,12,1,0.8461538461538461,10,10,1,9,11,0.1111111111111111,6,7,0,0.0,0,0,7,0,True
661,20,40,397,14,5,0,0,1,0,363,4,1,1.0,0,58,0.15977961432506887,0,0,0,0,120,341,0,60,0,8,3,0.0,0.0,797.0,35735.4875,1,21,13,0,2,0.6190476190476191,0,8,14,11,1,5,0.3125,14,0,0.7857142857142857,8,0,5,5,25,1.0,13,0,0,1.0,0,0,0,0,True
831,1,0,26,14,4,4,1,6,0,77,1,1,1.5,0,3,0.03896103896103896,0,0,0,0,24,4,0,1,0,6,3,0.0,0.0,36.0,160.79999999999998,1,54,42,1,8,0.7777777777777778,2,21,14,7,2,4,0.36363636363636365,14,0,0.5,12,4,5,3,8,1.6666666666666667,8,0,0,1.0,0,0,0,0,True
931,7,0,32,13,13,10,1,6,3,100,1,1,2.4615384615384617,0,9,0.09,0,0,0,0,28,12,0,7,5,9,5,0.0,0.0,102.0,412.5333333333333,1,74,69,1,8,0.9324324324324325,2,32,13,15,2,13,0.4642857142857143,12,1,1.1538461538461537,7,10,4,12,5,0.3333333333333333,5,8,0,0.0,0,0,8,0,True
336,0,0,3,3,1,1,1,1,0,26,1,1,1.0,0,6,0.23076923076923078,1,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,0,6,3,0,2,0.5,0,3,3,2,1,1,0.3333333333333333,3,0,0.6666666666666666,4,1,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
556,1,5,25,19,5,7,1,8,0,119,1,1,2.3157894736842106,0,15,0.12605042016806722,0,0,0,0,15,16,0,6,4,11,4,0.0,0.0,60.0,142.9090909090909,1,99,86,1,12,0.8686868686868687,6,44,19,9,2,5,0.35714285714285715,16,3,0.47368421052631576,12,7,6,5,7,1.2,7,0,0,1.0,0,0,0,0,True
834,0,7,122,42,7,15,3,1,0,320,2,1,1.0,0,3,0.009375,0,0,0,0,92,37,0,7,0,5,2,0.0,0.0,157.0,3702.0599999999995,2,136,94,0,5,0.6911764705882353,10,42,42,22,2,7,0.2413793103448276,37,5,0.5238095238095238,26,15,14,7,26,2.0,21,0,0,1.0,0,0,0,0,True
340,4,0,9,5,3,5,0,1,2,52,2,1,1.0,0,18,0.34615384615384615,1,0,0,0,11,4,0,4,0,9,5,0.0,0.0,49.0,75.13333333333333,0,10,5,0,3,0.5,0,5,5,3,1,3,0.5,3,2,0.6,4,5,1,3,1,0.3333333333333333,1,0,1,1.0,0,1,0,0,True
857,0,4,73,10,0,2,0,1,0,246,4,1,1.0,0,63,0.25609756097560976,0,0,0,0,71,10,0,4,0,7,2,0.0,0.0,93.0,1036.2857142857142,0,19,14,0,4,0.7368421052631579,2,5,10,2,1,0,0.0,10,0,0.2,9,2,2,0,15,0.0,8,0,0,1.0,0,0,0,0,True
772,20,34,94,7,4,5,1,3,0,368,3,1,1.2857142857142858,0,97,0.26358695652173914,0,0,0,0,85,75,0,54,4,14,5,0.0,0.0,464.0,4557.142857142857,0,25,19,0,5,0.76,0,9,7,6,1,4,0.4,6,1,0.8571428571428571,7,5,2,4,2,0.5,2,1,0,0.0,0,0,1,0,True
377,2,0,14,5,4,3,0,5,1,60,2,1,2.2,0,6,0.1,2,0,0,0,16,2,0,2,0,7,3,0.0,0.0,34.0,84.5142857142857,0,16,14,0,4,0.875,0,11,5,0,0,4,1.0,4,1,0.0,5,3,2,4,2,0.5,2,0,0,1.0,0,0,0,0,True
643,12,24,110,7,0,6,1,3,0,230,4,1,1.5714285714285714,0,3,0.013043478260869565,0,0,0,0,70,77,0,36,0,16,6,0.0,0.0,350.0,2710.3125,1,20,15,0,3,0.75,2,11,7,1,1,0,0.0,6,1,0.14285714285714285,7,6,3,0,3,0.0,3,0,0,1.0,0,0,0,0,True
866,14,4,220,13,8,12,0,1,0,596,3,1,1.0,0,17,0.028523489932885907,4,0,0,0,140,113,0,18,24,19,5,0.0,0.0,380.0,4382.0,2,44,35,0,4,0.7954545454545454,0,9,13,8,1,8,0.5,12,1,0.6153846153846154,6,12,4,8,12,0.5,8,8,0,0.0,0,0,8,0,True
769,19,29,78,40,31,26,4,5,2,249,1,1,1.45,0,6,0.024096385542168676,9,0,0,0,73,64,0,48,4,13,5,0.0,0.0,413.0,3742.415384615384,2,163,132,0,11,0.8098159509202454,1,58,40,37,2,31,0.45588235294117646,37,3,0.925,27,26,18,31,20,0.5806451612903226,18,4,1,0.2,0,1,4,0,True
723,32,0,39,8,4,0,0,1,0,253,5,1,1.0,0,81,0.3201581027667984,4,0,0,0,39,34,0,32,0,7,2,0.0,0.0,359.0,3220.7428571428563,1,20,12,0,2,0.6,0,8,8,4,1,4,0.5,8,0,0.5,5,0,0,4,8,0.0,4,0,0,1.0,0,0,0,0,True
754,11,0,15,16,11,6,0,1,0,67,1,1,1.0,0,3,0.04477611940298507,11,0,0,0,17,12,0,11,0,6,2,0.0,0.0,125.0,529.1666666666666,1,47,31,0,7,0.6595744680851063,3,16,16,2,1,11,0.8461538461538461,15,1,0.125,15,6,3,11,7,0.2727272727272727,3,0,0,1.0,0,0,0,0,True
876,18,1,375,23,20,16,0,3,0,675,7,1,1.3478260869565217,0,66,0.09777777777777778,8,0,0,0,213,202,0,19,36,13,5,0.0,0.0,560.0,15266.461538461539,3,68,55,0,4,0.8088235294117647,0,25,23,16,1,20,0.5555555555555556,22,1,0.6956521739130435,14,16,8,12,18,0.6666666666666666,13,0,0,1.0,0,0,0,0,True
346,1,2,4,3,2,2,0,7,0,31,1,1,3.0,0,7,0.22580645161290322,0,0,0,0,3,4,0,3,0,5,4,0.0,0.0,24.0,27.84,0,16,16,0,4,1.0,1,9,3,3,2,2,0.4,2,1,1.0,2,2,1,2,2,0.5,2,1,0,0.0,0,0,1,0,True
879,13,4,227,68,67,53,1,3,0,412,1,1,1.411764705882353,0,3,0.007281553398058253,27,0,0,0,128,127,0,17,22,13,4,0.0,0.0,377.0,6290.099999999999,2,272,218,0,10,0.8014705882352942,8,96,68,68,1,67,0.4962962962962963,67,1,1.0,28,53,31,37,35,0.8378378378378378,33,22,0,0.0,0,0,22,0,True
854,0,2,34,18,2,10,0,1,0,105,1,1,1.0,0,3,0.02857142857142857,0,0,0,0,34,5,0,2,0,8,2,0.0,0.0,44.0,206.25,1,68,50,0,7,0.7352941176470589,5,18,18,6,1,2,0.25,17,1,0.3333333333333333,13,10,7,2,16,3.5,10,0,0,1.0,0,0,0,0,True
558,1,2,6,3,1,3,0,1,0,42,2,1,1.0,0,7,0.16666666666666666,1,0,0,0,6,3,0,3,0,7,5,0.0,0.0,26.0,30.085714285714285,0,12,9,0,4,0.75,0,3,3,2,1,1,0.3333333333333333,3,0,0.6666666666666666,2,3,3,1,4,3.0,3,0,0,1.0,0,0,0,0,True
363,0,0,2,3,0,2,0,3,0,22,1,1,1.6666666666666667,0,8,0.36363636363636365,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,9,6,0,3,0.6666666666666666,1,5,3,0,0,0,0.0,2,1,0.0,3,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
927,20,0,123,30,29,22,0,3,3,518,6,1,1.6666666666666667,0,183,0.3532818532818533,0,8,1,0,80,63,0,20,18,11,5,0.0,0.0,323.0,3644.0272727272722,3,139,119,0,5,0.8561151079136691,8,50,30,34,2,29,0.4603174603174603,24,6,1.1333333333333333,8,22,10,23,28,0.43478260869565216,14,0,0,1.0,0,0,0,0,True
459,0,0,2,3,0,1,0,3,0,24,1,1,1.6666666666666667,0,6,0.25,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,12,9,0,6,0.75,3,5,3,0,0,0,0.0,3,0,0.0,3,1,1,0,3,0.0,2,0,0,1.0,0,0,0,0,True
