contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,has_reentrancy_guard,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context
844,reentrancy_cross_function,0x0000000000000000000003484923160247267827,data/smartbugs_curated/dataset/reentrancy/reentrancy_cross_function.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,4,2,2,1,0,3,1,23,1,1,2.0,0,7,0.30434782608695654,0,0,0,0,5,1,0,2,0,5,3,0.0,0.0,19.0,21.659999999999997,True,simple,0,,,11,10,0,5,0.9090909090909091,False,0,4,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,1,1,True,2,2,0.5,1,0,0,1.0,False,0,0,0,0
845,spank_chain_payment,0x9999999999999999999997560886366177033725,data/smartbugs_curated/dataset/reentrancy/spank_chain_payment.sol,,smartbugs_curated,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,17,98,5,0,1,0,1,0,778,5,1,1.0,0,120,0.15424164524421594,0,0,0,0,93,35,0,20,3,18,6,0.0,0.0,213.0,1390.4166666666667,True,simple,0,,,0,0,0,0,0.0,False,0,0,5,0,0,0,0.0,False,5,0,0.0,5,1,0,False,0,10,0.0,5,0,0,1.0,False,0,0,0,0
846,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3,0x9999999999999999999993083451898515349497,data/smartbugs_curated/dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,,smartbugs_curated,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,simple,0,,,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0
847,0x7a8721a9d64c74da899424c1b52acbf58ddc9782,0x9999999999999999999993900207890121085855,data/smartbugs_curated/dataset/reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,6,5,4,1,5,1,70,2,1,2.0,0,6,0.08571428571428572,2,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,simple,0,,,20,17,0,4,0.85,False,0,12,6,1,1,5,0.8333333333333334,False,5,1,0.16666666666666666,6,4,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0
848,0xf015c35649c82f5467c9c74b7f28ee67665aad68,0x9999999999999999999998869013703872427525,data/smartbugs_curated/dataset/reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,,smartbugs_curated,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,simple,0,,,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0
849,0x8c7777c45481dba411450c228cb692ac3d550344,0x0000000000000000000002004744423968114441,data/smartbugs_curated/dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,5,4,3,0,5,1,63,2,1,2.2,0,6,0.09523809523809523,3,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,simple,0,,,16,14,0,4,0.875,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,3,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0
850,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,0x9999999999999999999996120942546829109140,data/smartbugs_curated/dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1,20,3,0,2,1,3,0,88,3,1,1.6666666666666667,0,7,0.07954545454545454,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,True,simple,0,,,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0
851,reentrancy_bonus,0x9999999999999999999996726112648366778217,data/smartbugs_curated/dataset/reentrancy/reentrancy_bonus.sol,,smartbugs_curated,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,0,6,2,2,3,0,1,1,25,1,1,1.0,0,7,0.28,0,0,0,0,5,3,0,2,0,7,5,0.0,0.0,26.0,26.37142857142857,True,simple,0,,,11,9,0,5,0.8181818181818182,False,0,2,2,3,1,2,0.4,False,2,0,1.5,1,3,2,True,2,2,1.0,2,0,0,1.0,False,0,0,0,0
852,0xcead721ef5b11f1a7b530171aab69b16c5e66b6e,0x0000000000000000000006151081191220742118,data/smartbugs_curated/dataset/reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,,smartbugs_curated,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,18,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,18,4,0,2,0,8,4,0.0,0.0,38.0,98.8,True,simple,0,,,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0
853,reentrancy_simple,0x9999999999999999999999286004025953127959,data/smartbugs_curated/dataset/reentrancy/reentrancy_simple.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,3,2,1,0,3,1,24,1,1,1.6666666666666667,0,8,0.3333333333333333,1,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,True,simple,0,,,9,6,0,3,0.6666666666666666,False,2,5,3,0,0,2,1.0,False,3,0,0.0,3,1,0,True,2,1,0.0,1,0,0,1.0,False,0,0,0,0
854,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,0x0000000000000000000006630154516836120176,data/smartbugs_curated/dataset/reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,,smartbugs_curated,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,26,6,4,4,0,5,1,86,2,1,2.6666666666666665,0,6,0.06976744186046512,3,0,0,0,25,4,0,2,0,8,4,0.0,0.0,46.0,159.85,True,simple,0,,,29,26,0,5,0.896551724137931,False,2,16,6,1,1,4,0.8,False,6,0,0.16666666666666666,5,4,4,True,4,4,1.0,4,0,0,1.0,False,0,0,0,0
855,0x93c32845fae42c83a70e5f06214c8433665c2ab5,0x9999999999999999999996858109852432707070,data/smartbugs_curated/dataset/reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,,smartbugs_curated,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,simple,0,,,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0
856,reentrancy_dao,0x9999999999999999999992812567868146205863,data/smartbugs_curated/dataset/reentrancy/reentrancy_dao.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,2,2,2,0,3,1,24,1,1,2.0,0,6,0.25,1,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,True,simple,0,,,11,10,0,6,0.9090909090909091,False,0,4,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,2,0,True,2,0,0.0,0,0,0,1.0,False,0,0,0,0
857,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6,0x9999999999999999999997640560739288067751,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,5,3,2,1,1,1,27,1,1,1.0,0,6,0.2222222222222222,1,0,0,0,8,2,0,1,0,6,2,0.0,0.0,13.0,20.366666666666667,False,simple,0,,,12,7,0,2,0.5833333333333334,False,0,5,5,5,1,3,0.375,False,4,1,1.0,4,2,2,True,3,4,0.6666666666666666,2,0,0,1.0,False,0,0,0,0
858,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,0x0000000000000000000006687549870600157734,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,5,18,7,16,6,0,1,4,108,3,1,1.0,0,22,0.2037037037037037,3,1,0,0,11,14,0,5,0,10,3,0.0,0.0,43.0,89.44,True,moderate,1,,,31,24,0,9,0.7741935483870968,False,2,7,7,6,2,16,0.7272727272727273,False,7,0,0.8571428571428571,4,6,1,True,13,2,0.07692307692307693,1,0,0,1.0,False,0,0,0,0
859,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c,0x9999999999999999999995472576011744594677,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,simple,0,,,6,3,0,2,0.5,False,0,3,3,1,1,2,0.6666666666666666,False,2,1,0.3333333333333333,3,1,2,False,2,3,1.0,2,0,0,1.0,False,0,0,0,0
860,0x7a4349a749e59a5736efb7826ee3496a2dfd5489,0x0000000000000000000001664402722470511236,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0
861,0x958a8f594101d2c0485a52319f29b2647f2ebc06,0x9999999999999999999999054408950297976626,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,,smartbugs_curated,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,16,4,2,2,1,3,1,124,2,1,1.5,0,31,0.25,0,0,0,0,15,7,0,2,1,10,5,0.0,0.0,31.0,61.69,True,simple,0,,,12,9,0,2,0.75,False,0,6,4,2,1,2,0.5,False,4,0,0.5,3,2,2,True,2,4,1.0,2,0,0,1.0,False,0,0,0,0
862,etherpot_lotto,0x9999999999999999999993684048302817337722,data/smartbugs_curated/dataset/unchecked_low_level_calls/etherpot_lotto.sol,,smartbugs_curated,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,7,15,2,4,0,8,0,115,1,1,2.4,0,23,0.2,0,0,0,0,3,7,0,3,2,6,4,0.0,0.0,27.0,35.55,True,moderate,1,,,81,70,1,14,0.8641975308641975,False,17,36,15,9,3,2,0.18181818181818182,False,14,1,0.6,11,4,1,True,2,16,0.5,10,0,0,1.0,False,0,0,0,0
863,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9,0x9999999999999999999991504161772557605250,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,4,1,1,0,0,1,1,12,1,1,1.0,0,6,0.5,0,0,0,0,3,2,0,1,0,4,2,0.0,0.0,9.0,9.9,False,simple,0,,,2,1,0,1,0.5,False,0,1,1,0,0,1,1.0,False,1,0,0.0,1,0,1,False,1,1,1.0,1,0,0,1.0,False,0,0,0,0
864,lotto,0x9999999999999999999995858855600149218869,data/smartbugs_curated/dataset/unchecked_low_level_calls/lotto.sol,,smartbugs_curated,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2,3,3,2,3,0,1,0,23,1,1,1.0,0,8,0.34782608695652173,0,0,0,0,6,4,0,5,1,6,5,0.0,0.0,43.0,63.06666666666666,True,simple,0,,,8,5,0,3,0.625,False,0,3,3,3,1,2,0.4,False,2,1,1.0,3,3,0,True,2,0,0.0,0,0,0,1.0,False,0,0,0,0
865,0x5aa88d2901c68fda244f1d0584400368d2c8e739,0x0000000000000000000000102409264148230737,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,5,4,1,0,3,1,35,1,1,1.4,0,6,0.17142857142857143,4,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,False,simple,0,,,12,8,0,2,0.6666666666666666,False,0,7,5,4,1,4,0.5,False,4,1,0.8,4,1,2,True,4,3,0.5,2,0,0,1.0,False,0,0,0,0
866,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,0x9999999999999999999990848225522342710072,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,35,1,1,1.8,0,6,0.17142857142857143,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0
867,0xa46edd6a9a93feec36576ee5048146870ea2c3ae,0x0000000000000000000000027726987991740412,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,5,4,0,1,0,7,2,0.0,0.0,12.0,13.37142857142857,False,simple,0,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,0,1.0,False,0,0,0,0
868,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37,0x9999999999999999999995379176202403123151,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,6,5,2,0,3,1,40,1,1,1.6666666666666667,0,6,0.15,4,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,True,simple,0,,,17,13,0,4,0.7647058823529411,False,0,10,6,4,1,5,0.5555555555555556,False,4,2,0.6666666666666666,5,2,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0
869,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984,0x0000000000000000000002933068258883702979,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,,smartbugs_curated,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,5,2,0,0,0,1,0,29,2,1,1.0,0,6,0.20689655172413793,0,0,0,0,3,6,0,4,0,7,3,0.0,0.0,40.0,41.142857142857146,True,simple,0,,,0,0,0,0,0.0,False,0,0,2,0,0,0,0.0,False,2,0,0.0,2,0,0,False,0,3,0.0,2,0,0,1.0,False,0,0,0,0
870,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,0x9999999999999999999994953716758373861523,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0
871,0x524960d55174d912768678d8c606b4d50b79d7b1,0x0000000000000000000003704942223379613877,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x524960d55174d912768678d8c606b4d50b79d7b1.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,1,2,0,0,3,1,21,1,1,3.0,0,6,0.2857142857142857,0,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866666666666665,False,simple,0,,,13,12,0,11,0.9230769230769231,False,2,3,1,1,1,2,0.6666666666666666,False,1,0,1.0,1,0,0,False,2,0,0.0,0,0,0,1.0,False,0,0,0,0
872,0x89c1b3807d4c67df034fffb62f3509561218d30b,0x9999999999999999999992672052030618763424,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,,smartbugs_curated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,COMPILATION_ERROR,Compilation error: ,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,0,0,1.0,False,0,0,0,0
873,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35,0x0000000000000000000007296238203994857697,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,20,3,0,2,1,3,0,91,3,1,1.6666666666666667,0,8,0.08791208791208792,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.88888888888889,True,simple,0,,,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0
874,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e,0x0000000000000000000001283367753480627684,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0
875,0x9d06cbafa865037a01d322d3f4222fa3e04e5488,0x9999999999999999999991579106494936978589,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,2,15,6,3,5,1,3,1,71,1,1,1.6666666666666667,0,27,0.38028169014084506,2,0,0,0,16,4,0,2,0,8,3,0.0,0.0,25.0,58.75,True,simple,0,,,35,30,0,9,0.8571428571428571,False,5,10,6,7,2,3,0.3,False,5,1,1.1666666666666667,5,5,3,True,3,3,1.0,3,0,0,1.0,False,0,0,0,0
876,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7,0x9999999999999999999998389937674543223068,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,4,2,2,1,0,1,1,22,1,1,1.0,0,12,0.5454545454545454,1,0,0,0,4,2,0,2,0,5,3,0.0,0.0,19.0,20.52,True,simple,0,,,5,3,0,2,0.6,False,0,2,2,0,0,2,1.0,False,2,0,0.0,2,1,0,True,2,0,0.0,0,0,0,1.0,False,0,0,0,0
877,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10,0x0000000000000000000008323807274935749202,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,,smartbugs_curated,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,3,87,1,0,0,0,1,0,402,6,1,1.0,0,82,0.20398009950248755,0,0,0,0,84,15,0,5,0,17,5,0.0,0.0,122.0,678.1764705882354,True,simple,0,,,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,2,0.0,1,0,0,1.0,False,0,0,0,0
878,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e,0x9999999999999999999991579842483758992299,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,,smartbugs_curated,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,2,14,17,7,9,4,5,2,255,2,1,1.2941176470588236,0,66,0.25882352941176473,3,0,0,0,9,11,0,5,1,12,6,0.0,0.0,54.0,75.14999999999999,True,moderate,1,,,72,57,0,11,0.7916666666666666,False,7,22,17,24,2,7,0.22580645161290322,False,14,3,1.411764705882353,14,9,7,True,7,11,1.0,8,0,0,1.0,False,0,0,0,0
879,0xa1fceeff3acc57d257b917e30c4df661401d6431,0x0000000000000000000006340462912793540821,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,2,1,0,1,4,1,29,1,1,2.5,0,6,0.20689655172413793,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666666666666666,False,simple,0,,,14,13,1,10,0.9285714285714286,False,1,5,2,3,1,1,0.25,False,2,0,1.5,4,0,1,False,1,3,1.0,1,0,0,1.0,False,0,0,0,0
880,mishandled,0x9999999999999999999999749016595018278379,data/smartbugs_curated/dataset/unchecked_low_level_calls/mishandled.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,2,1,1,1,0,1,0,15,1,1,1.0,0,6,0.4,0,0,0,0,2,1,0,1,0,2,2,0.0,0.0,7.0,9.45,False,simple,0,,,4,3,0,3,0.75,False,0,1,1,0,0,1,1.0,False,1,0,0.0,1,1,0,True,1,0,0.0,0,0,0,1.0,False,0,0,0,0
881,0xd2018bfaa266a9ec0a1a84b061640faa009def76,0x0000000000000000000008766959766833811727,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0
882,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01,0x9999999999999999999994873774697555637783,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,20,3,0,2,1,3,0,91,3,1,1.6666666666666667,0,8,0.08791208791208792,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.88888888888889,True,simple,0,,,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0
